id_linha,pedido,data_hora_venda,data,sku,pecas_vendidas,valor_da_peca,preco_tabela_unit,desconto_pct,receita_bruta,receita_liquida,custo_unitario,cmv,valor_do_frete,frete_cobrado_cliente,impostos_sobre_venda,lucro,total,canal,tipo_cliente,cliente_id,uf,regiao,modalidade_frete,peso_total_kg
12840,PV-483835,2026-06-18 14:02:38,2026-06-18,AC-8002-01,1,117.99,139.52,0.1543,139.52,117.99,53.66,53.66,1.5,0.0,15.57,47.26,117.99,Representante,Construtora,CON-00060,SP,Sudeste,CIF (empresa entrega),1.47
12841,PV-483866,2026-06-18 14:08:35,2026-06-18,PA-1010-01,1,68.6,72.07,0.0481,72.07,68.6,30.8,30.8,20.75,23.7,12.18,28.57,92.3,Televendas,Marmoraria / Instalador,MAR-00185,SP,Sudeste,CIF (empresa entrega),0.55
12842,PV-483862,2026-06-18 14:13:55,2026-06-18,PA-1040-02,2,82.29,100.58,0.1818,201.16,164.58,42.33,84.66,2.3,0.0,19.42,58.2,164.58,Representante,Construtora,CON-00016,RJ,Sudeste,CIF (empresa entrega),1.32
12843,PV-483862,2026-06-18 14:13:55,2026-06-18,PA-1001,27,35.58,45.92,0.2253,1239.84,960.66,22.4,604.8,29.15,0.0,113.36,213.35,960.66,Representante,Construtora,CON-00016,RJ,Sudeste,CIF (empresa entrega),16.74
12844,PV-483862,2026-06-18 14:13:55,2026-06-18,SP-6010-02,2,96.46,114.07,0.1544,228.14,192.92,48.01,96.02,2.93,0.0,22.76,71.21,192.92,Representante,Construtora,CON-00016,RJ,Sudeste,CIF (empresa entrega),1.68
12845,PV-483862,2026-06-18 14:13:55,2026-06-18,SP-6001,1,100.81,122.64,0.178,122.64,100.81,58.4,58.4,2.35,0.0,11.9,28.16,100.81,Representante,Construtora,CON-00016,RJ,Sudeste,CIF (empresa entrega),1.35
12846,PV-483862,2026-06-18 14:13:55,2026-06-18,AC-8002,7,126.68,156.0,0.1879,1092.0,886.76,62.4,436.8,25.6,0.0,104.64,319.72,886.76,Representante,Construtora,CON-00016,RJ,Sudeste,CIF (empresa entrega),14.7
12847,PV-483862,2026-06-18 14:13:55,2026-06-18,AC-8010,7,41.38,51.03,0.189,357.21,289.66,18.9,132.3,10.97,0.0,34.18,112.21,289.66,Representante,Construtora,CON-00016,RJ,Sudeste,CIF (empresa entrega),6.3
12848,PV-483849,2026-06-18 14:18:01,2026-06-18,RD-2030-02,2,12.34,15.43,0.2005,30.86,24.68,5.29,10.58,0.31,0.39,2.96,11.22,25.07,Representante,Construtora,CON-00001,PR,Sul,CIF (empresa entrega),0.16
12849,PV-483849,2026-06-18 14:18:01,2026-06-18,AC-8010,5,42.74,51.03,0.1624,255.15,213.7,18.9,94.5,8.82,11.02,26.52,94.88,224.72,Representante,Construtora,CON-00001,PR,Sul,CIF (empresa entrega),4.5
12850,PV-483849,2026-06-18 14:18:01,2026-06-18,SP-6002,3,138.6,172.4,0.196,517.2,415.8,86.2,258.6,12.05,15.06,50.84,109.37,430.86,Representante,Construtora,CON-00001,PR,Sul,CIF (empresa entrega),6.15
12851,PV-483849,2026-06-18 14:18:01,2026-06-18,RD-2020,3,28.18,34.04,0.172,102.12,84.54,14.8,44.4,3.06,3.82,10.43,30.47,88.36,Representante,Construtora,CON-00001,PR,Sul,CIF (empresa entrega),1.56
12852,PV-483849,2026-06-18 14:18:01,2026-06-18,RD-2001,17,41.78,52.24,0.2003,888.08,710.26,24.3,413.1,36.65,45.8,89.22,217.09,756.06,Representante,Construtora,CON-00001,PR,Sul,CIF (empresa entrega),18.7
12853,PV-483854,2026-06-18 14:25:38,2026-06-18,PA-1030-03,1,65.64,65.64,0.0,65.64,65.64,25.48,25.48,57.08,65.86,15.52,33.42,131.5,Balcao,Consumidor Final,CON-00921,MG,Sudeste,CIF (empresa entrega),0.48
12854,PV-483884,2026-06-18 14:31:56,2026-06-18,AC-8002,12,123.54,156.0,0.2081,1872.0,1482.48,62.4,748.8,0.0,0.0,195.69,537.99,1482.48,Representante,Construtora,CON-00061,SP,Sudeste,FOB (cliente retira/contrata),25.2
12855,PV-483884,2026-06-18 14:31:56,2026-06-18,AC-8020-01,6,71.62,87.56,0.182,525.36,429.72,38.27,229.62,0.0,0.0,56.72,143.38,429.72,Representante,Construtora,CON-00061,SP,Sudeste,FOB (cliente retira/contrata),4.41
12856,PV-483884,2026-06-18 14:31:56,2026-06-18,RD-2011,6,135.35,165.69,0.1831,994.14,812.1,78.9,473.4,0.0,0.0,107.2,231.5,812.1,Representante,Construtora,CON-00061,SP,Sudeste,FOB (cliente retira/contrata),9.72
12857,PV-483884,2026-06-18 14:31:56,2026-06-18,AC-8001-01,1,73.64,88.05,0.1636,88.05,73.64,33.2,33.2,0.0,0.0,9.72,30.72,73.64,Representante,Construtora,CON-00061,SP,Sudeste,FOB (cliente retira/contrata),0.84
12858,PV-483884,2026-06-18 14:31:56,2026-06-18,AC-8040,6,37.64,45.1,0.1654,270.6,225.84,16.4,98.4,0.0,0.0,29.81,97.63,225.84,Representante,Construtora,CON-00061,SP,Sudeste,FOB (cliente retira/contrata),3.9
12859,PV-483838,2026-06-18 14:32:27,2026-06-18,RD-2030,12,9.05,11.34,0.2016,136.08,108.6,4.2,50.4,0.0,0.0,12.81,45.39,108.6,Balcao,Revenda / Distribuidor,REV-00025,SC,Sul,FOB (cliente retira/contrata),0.96
12860,PV-483838,2026-06-18 14:32:27,2026-06-18,PA-1011-02,2,74.69,89.23,0.163,178.46,149.38,36.72,73.44,0.0,0.0,17.63,58.31,149.38,Balcao,Revenda / Distribuidor,REV-00025,SC,Sul,FOB (cliente retira/contrata),1.22
12861,PV-483838,2026-06-18 14:32:27,2026-06-18,AC-8030,17,40.13,53.16,0.2451,903.72,682.21,21.7,368.9,0.0,0.0,80.5,232.81,682.21,Balcao,Revenda / Distribuidor,REV-00025,SC,Sul,FOB (cliente retira/contrata),5.44
12862,PV-483838,2026-06-18 14:32:27,2026-06-18,PA-1020,8,61.26,81.69,0.2501,653.52,490.08,38.9,311.2,0.0,0.0,57.83,121.05,490.08,Balcao,Revenda / Distribuidor,REV-00025,SC,Sul,FOB (cliente retira/contrata),6.24
12863,PV-483887,2026-06-18 14:34:53,2026-06-18,RD-2001,6,47.82,52.24,0.0847,313.44,286.92,24.3,145.8,14.82,18.01,40.25,104.06,304.93,Representante,Marmoraria / Instalador,MAR-00026,SP,Sudeste,CIF (empresa entrega),6.6
12864,PV-483887,2026-06-18 14:34:53,2026-06-18,AC-8010,2,48.55,51.03,0.0486,102.06,97.1,18.9,37.8,4.04,4.91,13.47,46.7,102.01,Representante,Marmoraria / Instalador,MAR-00026,SP,Sudeste,CIF (empresa entrega),1.8
12865,PV-483887,2026-06-18 14:34:53,2026-06-18,RG-5001,2,223.8,241.9,0.0748,483.8,447.6,118.0,236.0,8.31,10.09,60.42,152.96,457.69,Representante,Marmoraria / Instalador,MAR-00026,SP,Sudeste,CIF (empresa entrega),3.7
12866,PV-483887,2026-06-18 14:34:53,2026-06-18,AC-8002,2,140.57,156.0,0.0989,312.0,281.14,62.4,124.8,9.43,11.46,38.62,119.75,292.6,Representante,Marmoraria / Instalador,MAR-00026,SP,Sudeste,CIF (empresa entrega),4.2
12867,PV-483846,2026-06-18 14:41:14,2026-06-18,AC-8002,1,147.74,156.0,0.0529,156.0,147.74,62.4,62.4,9.76,11.65,21.04,66.19,159.39,E-commerce,Consumidor Final,CON-00337,SP,Sudeste,CIF (empresa entrega),2.1
12868,PV-483846,2026-06-18 14:41:14,2026-06-18,AC-8020,1,97.1,97.9,0.0082,97.9,97.1,44.5,44.5,4.88,5.82,13.59,39.95,102.92,E-commerce,Consumidor Final,CON-00337,SP,Sudeste,CIF (empresa entrega),1.05
12869,PV-483846,2026-06-18 14:41:14,2026-06-18,RD-2010-01,1,154.03,157.24,0.0204,157.24,154.03,73.75,73.75,5.76,6.88,21.24,60.16,160.91,E-commerce,Consumidor Final,CON-00337,SP,Sudeste,CIF (empresa entrega),1.24
12870,PV-483846,2026-06-18 14:41:14,2026-06-18,RD-2011,1,161.53,165.69,0.0251,165.69,161.53,78.9,78.9,7.53,8.98,22.51,61.57,170.51,E-commerce,Consumidor Final,CON-00337,SP,Sudeste,CIF (empresa entrega),1.62
12871,PV-483846,2026-06-18 14:41:14,2026-06-18,ND-3001-01,1,108.27,111.89,0.0323,111.89,108.27,50.04,50.04,4.28,5.1,14.96,44.09,113.37,E-commerce,Consumidor Final,CON-00337,SP,Sudeste,CIF (empresa entrega),0.92
12872,PV-483846,2026-06-18 14:41:14,2026-06-18,RD-2002,1,67.5,70.56,0.0434,70.56,67.5,33.6,33.6,7.2,8.6,10.05,25.25,76.1,E-commerce,Consumidor Final,CON-00337,SP,Sudeste,CIF (empresa entrega),1.55
12873,PV-483853,2026-06-18 15:03:08,2026-06-18,AC-8002,12,122.85,156.0,0.2125,1872.0,1474.2,62.4,748.8,0.0,0.0,173.96,551.44,1474.2,Balcao,Revenda / Distribuidor,REV-00037,PR,Sul,FOB (cliente retira/contrata),25.2
12874,PV-483853,2026-06-18 15:03:08,2026-06-18,AC-8002-01,5,111.43,139.52,0.2013,697.6,557.15,53.66,268.3,0.0,0.0,65.74,223.11,557.15,Balcao,Revenda / Distribuidor,REV-00037,PR,Sul,FOB (cliente retira/contrata),7.35
12875,PV-483853,2026-06-18 15:03:08,2026-06-18,RD-2011,5,132.72,165.69,0.199,828.45,663.6,78.9,394.5,0.0,0.0,78.3,190.8,663.6,Balcao,Revenda / Distribuidor,REV-00037,PR,Sul,FOB (cliente retira/contrata),8.1
12876,PV-483888,2026-06-18 15:28:45,2026-06-18,PA-1030-01,1,48.39,52.5,0.0783,52.5,48.39,21.95,21.95,4.21,4.87,7.03,20.07,53.26,Balcao,Marmoraria / Instalador,MAR-00238,SP,Sudeste,CIF (empresa entrega),0.48
12877,PV-483888,2026-06-18 15:28:45,2026-06-18,AC-8020,3,89.23,97.9,0.0886,293.7,267.69,44.5,133.5,27.61,31.94,39.55,98.97,299.63,Balcao,Marmoraria / Instalador,MAR-00238,SP,Sudeste,CIF (empresa entrega),3.15
12878,PV-483888,2026-06-18 15:28:45,2026-06-18,RD-2020-01,2,38.01,41.76,0.0898,83.52,76.02,17.46,34.92,9.12,10.54,11.43,31.09,86.56,Balcao,Marmoraria / Instalador,MAR-00238,SP,Sudeste,CIF (empresa entrega),1.04
12879,PV-483881,2026-06-18 15:52:43,2026-06-18,RD-2030-01,2,12.81,13.93,0.0801,27.86,25.62,4.96,9.92,1.43,1.55,3.59,12.23,27.17,Balcao,Marmoraria / Instalador,MAR-00118,SP,Sudeste,CIF (empresa entrega),0.16
12880,PV-483881,2026-06-18 15:52:43,2026-06-18,JD-4010,1,247.8,255.3,0.0294,255.3,247.8,138.0,138.0,21.51,23.21,35.77,75.73,271.01,Balcao,Marmoraria / Instalador,MAR-00118,SP,Sudeste,CIF (empresa entrega),2.4
12881,PV-483881,2026-06-18 15:52:43,2026-06-18,AC-8010-01,3,41.36,45.63,0.0936,136.89,124.08,16.25,48.75,16.94,18.28,18.79,57.88,142.36,Balcao,Marmoraria / Instalador,MAR-00118,SP,Sudeste,CIF (empresa entrega),1.89
12882,PV-483902,2026-06-18 15:54:37,2026-06-18,RD-2010-01,8,120.23,157.24,0.2354,1257.92,961.84,73.75,590.0,40.83,43.07,118.58,255.5,1004.91,E-commerce,Revenda / Distribuidor,REV-00018,SC,Sul,CIF (empresa entrega),9.92
12883,PV-483902,2026-06-18 15:54:37,2026-06-18,RD-2030-01,1,11.43,13.93,0.1794,13.93,11.43,4.96,4.96,0.33,0.35,1.39,5.1,11.78,E-commerce,Revenda / Distribuidor,REV-00018,SC,Sul,CIF (empresa entrega),0.08
12884,PV-483900,2026-06-18 16:00:02,2026-06-18,PA-1002-01,1,71.01,74.09,0.0416,74.09,71.01,35.62,35.62,1.93,0.0,8.38,25.08,71.01,E-commerce,Consumidor Final,CON-00196,SC,Sul,CIF (empresa entrega),0.94
12885,PV-483900,2026-06-18 16:00:02,2026-06-18,RG-5001-01,1,281.86,289.31,0.0257,289.31,281.86,135.7,135.7,3.81,0.0,33.26,109.09,281.86,E-commerce,Consumidor Final,CON-00196,SC,Sul,CIF (empresa entrega),1.85
12886,PV-483829,2026-06-18 16:04:17,2026-06-18,PA-1010,1,60.76,61.88,0.0181,61.88,60.76,27.5,27.5,13.51,15.31,10.04,25.02,76.07,E-commerce,Consumidor Final,CON-01016,SP,Sudeste,CIF (empresa entrega),0.55
12887,PV-483829,2026-06-18 16:04:17,2026-06-18,PA-1001,1,45.04,45.92,0.0192,45.92,45.04,22.4,22.4,15.23,17.26,8.22,16.45,62.3,E-commerce,Consumidor Final,CON-01016,SP,Sudeste,CIF (empresa entrega),0.62
12888,PV-483829,2026-06-18 16:04:17,2026-06-18,JD-4001-01,1,30.68,32.13,0.0453,32.13,30.68,12.61,12.61,6.88,7.8,5.08,13.91,38.48,E-commerce,Consumidor Final,CON-01016,SP,Sudeste,CIF (empresa entrega),0.28
12889,PV-483910,2026-06-18 16:13:03,2026-06-18,ND-3010,1,136.26,139.92,0.0262,139.92,136.26,58.3,58.3,24.8,26.51,19.21,60.46,162.77,E-commerce,Consumidor Final,CON-01011,RJ,Sudeste,CIF (empresa entrega),1.05
12890,PV-483910,2026-06-18 16:13:03,2026-06-18,PA-1001,2,43.94,45.92,0.0431,91.84,87.88,22.4,44.8,29.29,31.3,14.06,31.03,119.18,E-commerce,Consumidor Final,CON-01011,RJ,Sudeste,CIF (empresa entrega),1.24
12891,PV-483912,2026-06-18 16:16:55,2026-06-18,RD-2010,10,101.08,128.12,0.211,1281.2,1010.8,62.5,625.0,0.0,0.0,133.43,252.37,1010.8,Televendas,Construtora,CON-00003,SP,Sudeste,FOB (cliente retira/contrata),12.4
12892,PV-483880,2026-06-18 16:24:58,2026-06-18,RG-5003-02,1,449.87,563.37,0.2015,563.37,449.87,260.82,260.82,0.0,0.0,59.38,129.67,449.87,E-commerce,Revenda / Distribuidor,REV-00015,SP,Sudeste,FOB (cliente retira/contrata),3.1
12893,PV-483880,2026-06-18 16:24:58,2026-06-18,PA-1040-02,7,82.51,100.58,0.1797,704.06,577.57,42.33,296.31,0.0,0.0,76.24,205.02,577.57,E-commerce,Revenda / Distribuidor,REV-00015,SP,Sudeste,FOB (cliente retira/contrata),4.62
12894,PV-483880,2026-06-18 16:24:58,2026-06-18,PA-1020,11,63.79,81.69,0.2191,898.59,701.69,38.9,427.9,0.0,0.0,92.62,181.17,701.69,E-commerce,Revenda / Distribuidor,REV-00015,SP,Sudeste,FOB (cliente retira/contrata),8.58
12895,PV-483880,2026-06-18 16:24:58,2026-06-18,RD-2030-01,3,11.27,13.93,0.1907,41.79,33.81,4.96,14.88,0.0,0.0,4.46,14.47,33.81,E-commerce,Revenda / Distribuidor,REV-00015,SP,Sudeste,FOB (cliente retira/contrata),0.24
12896,PV-483917,2026-06-18 16:26:56,2026-06-18,AC-8002,2,135.42,156.0,0.132,312.0,270.84,62.4,124.8,27.36,29.0,39.58,108.1,299.84,Televendas,Marmoraria / Instalador,MAR-00198,SP,Sudeste,CIF (empresa entrega),4.2
12897,PV-483917,2026-06-18 16:26:56,2026-06-18,PA-1001,1,42.96,45.92,0.0645,45.92,42.96,22.4,22.4,4.04,4.28,6.24,14.56,47.24,Televendas,Marmoraria / Instalador,MAR-00198,SP,Sudeste,CIF (empresa entrega),0.62
12898,PV-483917,2026-06-18 16:26:56,2026-06-18,RD-2020,2,29.73,34.04,0.1267,68.08,59.46,14.8,29.6,6.77,7.18,8.8,21.47,66.64,Televendas,Marmoraria / Instalador,MAR-00198,SP,Sudeste,CIF (empresa entrega),1.04
12899,PV-483891,2026-06-18 16:32:01,2026-06-18,AC-8020,1,89.86,97.9,0.0821,97.9,89.86,44.5,44.5,10.66,12.12,12.03,34.79,101.98,Representante,Marmoraria / Instalador,MAR-00191,RS,Sul,CIF (empresa entrega),1.05
12900,PV-483891,2026-06-18 16:32:01,2026-06-18,RG-5002-01,1,356.46,372.67,0.0435,372.67,356.46,174.8,174.8,24.87,28.29,45.4,139.68,384.75,Representante,Marmoraria / Instalador,MAR-00191,RS,Sul,CIF (empresa entrega),2.45
12901,PV-483891,2026-06-18 16:32:01,2026-06-18,RD-2020,5,30.14,34.04,0.1147,170.2,150.7,14.8,74.0,26.39,30.02,21.32,59.01,180.72,Representante,Marmoraria / Instalador,MAR-00191,RS,Sul,CIF (empresa entrega),2.6
12902,PV-483919,2026-06-18 16:41:04,2026-06-18,AC-8020,13,77.92,97.9,0.2041,1272.7,1012.96,44.5,578.5,21.52,0.0,119.53,293.41,1012.96,E-commerce,Revenda / Distribuidor,REV-00037,RJ,Sudeste,CIF (empresa entrega),13.65
12903,PV-483919,2026-06-18 16:41:04,2026-06-18,PA-1001-03,8,50.61,66.86,0.243,534.88,404.88,29.12,232.96,7.82,0.0,47.78,116.32,404.88,E-commerce,Revenda / Distribuidor,REV-00037,RJ,Sudeste,CIF (empresa entrega),4.96
12904,PV-483919,2026-06-18 16:41:04,2026-06-18,RD-2011,6,126.65,165.69,0.2356,994.14,759.9,78.9,473.4,15.33,0.0,89.67,181.5,759.9,E-commerce,Revenda / Distribuidor,REV-00037,RJ,Sudeste,CIF (empresa entrega),9.72
12905,PV-483920,2026-06-18 16:49:03,2026-06-18,PX-7002,1,166.59,187.45,0.1113,187.45,166.59,81.5,81.5,0.0,0.0,19.66,65.43,166.59,Representante,Marmoraria / Instalador,MAR-00220,RS,Sul,FOB (cliente retira/contrata),1.55
12906,PV-483920,2026-06-18 16:49:03,2026-06-18,JD-4001-01,3,28.96,32.13,0.0985,96.39,86.88,12.61,37.83,0.0,0.0,10.25,38.8,86.88,Representante,Marmoraria / Instalador,MAR-00220,RS,Sul,FOB (cliente retira/contrata),0.84
12907,PV-483920,2026-06-18 16:49:03,2026-06-18,PA-1040-02,1,86.9,100.58,0.136,100.58,86.9,42.33,42.33,0.0,0.0,10.25,34.32,86.9,Representante,Marmoraria / Instalador,MAR-00220,RS,Sul,FOB (cliente retira/contrata),0.66
12908,PV-483847,2026-06-18 16:51:42,2026-06-18,PA-1001,3,36.11,45.92,0.2137,137.76,108.33,22.4,67.2,0.0,0.0,12.78,28.35,108.33,Representante,Revenda / Distribuidor,REV-00025,SC,Sul,FOB (cliente retira/contrata),1.86
12909,PV-483847,2026-06-18 16:51:42,2026-06-18,PA-1010,4,50.81,61.88,0.1788,247.52,203.24,27.5,110.0,0.0,0.0,23.98,69.26,203.24,Representante,Revenda / Distribuidor,REV-00025,SC,Sul,FOB (cliente retira/contrata),2.2
12910,PV-483847,2026-06-18 16:51:42,2026-06-18,PA-1020,15,62.56,81.69,0.2342,1225.35,938.4,38.9,583.5,0.0,0.0,110.73,244.17,938.4,Representante,Revenda / Distribuidor,REV-00025,SC,Sul,FOB (cliente retira/contrata),11.7
12911,PV-483874,2026-06-18 16:53:55,2026-06-18,JD-4002-01,2,95.11,114.83,0.1717,229.66,190.22,52.58,105.16,10.17,11.81,23.84,62.86,202.03,Representante,Construtora,CON-00025,SC,Sul,CIF (empresa entrega),1.76
12912,PV-483874,2026-06-18 16:53:55,2026-06-18,SP-6010-01,5,80.44,102.41,0.2145,512.05,402.2,44.76,223.8,24.27,28.18,50.78,131.53,430.38,Representante,Construtora,CON-00025,SC,Sul,CIF (empresa entrega),4.2
12913,PV-483874,2026-06-18 16:53:55,2026-06-18,PA-1001-03,6,53.05,66.86,0.2066,401.16,318.3,29.12,174.72,21.49,24.96,40.5,106.55,343.26,Representante,Construtora,CON-00025,SC,Sul,CIF (empresa entrega),3.72
12914,PV-483830,2026-06-18 16:56:37,2026-06-18,JD-4001-01,1,32.13,32.13,0.0,32.13,32.13,12.61,12.61,2.81,3.28,4.18,15.81,35.41,E-commerce,Consumidor Final,CON-00974,MG,Sudeste,CIF (empresa entrega),0.28
12915,PV-483830,2026-06-18 16:56:37,2026-06-18,RG-5002,1,305.22,311.6,0.0205,311.6,305.22,152.0,152.0,24.59,28.68,39.4,117.91,333.9,E-commerce,Consumidor Final,CON-00974,MG,Sudeste,CIF (empresa entrega),2.45
12916,PV-483830,2026-06-18 16:56:37,2026-06-18,AC-8001-01,1,84.76,88.05,0.0373,88.05,84.76,33.2,33.2,8.43,9.83,11.16,41.8,94.59,E-commerce,Consumidor Final,CON-00974,MG,Sudeste,CIF (empresa entrega),0.84
12917,PV-483830,2026-06-18 16:56:37,2026-06-18,AC-8030-01,2,44.81,47.55,0.0577,95.1,89.62,18.66,37.32,4.5,5.24,11.19,41.85,94.86,E-commerce,Consumidor Final,CON-00974,MG,Sudeste,CIF (empresa entrega),0.448
12918,PV-483898,2026-06-18 17:02:57,2026-06-18,AC-8020,1,92.3,97.9,0.0572,97.9,92.3,44.5,44.5,5.07,5.74,12.94,35.53,98.04,Balcao,Consumidor Final,CON-00025,SP,Sudeste,CIF (empresa entrega),1.05
12919,PV-483898,2026-06-18 17:02:57,2026-06-18,RD-2002,1,69.61,70.56,0.0135,70.56,69.61,33.6,33.6,7.48,8.47,10.31,26.69,78.08,Balcao,Consumidor Final,CON-00025,SP,Sudeste,CIF (empresa entrega),1.55
12920,PV-483898,2026-06-18 17:02:57,2026-06-18,RG-5010,1,407.5,417.3,0.0235,417.3,407.5,214.0,214.0,17.37,19.68,56.39,139.42,427.18,Balcao,Consumidor Final,CON-00025,SP,Sudeste,CIF (empresa entrega),3.6
12921,PV-483898,2026-06-18 17:02:57,2026-06-18,AC-8002,1,154.18,156.0,0.0117,156.0,154.18,62.4,62.4,10.13,11.48,21.87,71.26,165.66,Balcao,Consumidor Final,CON-00025,SP,Sudeste,CIF (empresa entrega),2.1
12922,PV-483894,2026-06-18 17:26:36,2026-06-18,AC-8002,1,150.81,156.0,0.0333,156.0,150.81,62.4,62.4,27.55,29.29,21.25,68.9,180.1,Balcao,Marmoraria / Instalador,MAR-00154,RJ,Sudeste,CIF (empresa entrega),2.1
12923,PV-483894,2026-06-18 17:26:36,2026-06-18,PA-1010-01,1,66.08,72.07,0.0831,72.07,66.08,30.8,30.8,7.21,7.67,8.7,27.04,73.75,Balcao,Marmoraria / Instalador,MAR-00154,RJ,Sudeste,CIF (empresa entrega),0.55
12924,PV-483894,2026-06-18 17:26:36,2026-06-18,JD-4001-01,3,29.28,32.13,0.0886,96.39,87.84,12.61,37.83,11.02,11.71,11.75,38.95,99.55,Balcao,Marmoraria / Instalador,MAR-00154,RJ,Sudeste,CIF (empresa entrega),0.84
12925,PV-483850,2026-06-18 17:41:17,2026-06-18,RG-5001-01,1,263.84,289.31,0.088,289.31,263.84,135.7,135.7,10.34,10.95,32.43,96.32,274.79,Representante,Marmoraria / Instalador,MAR-00026,RJ,Sudeste,CIF (empresa entrega),1.85
12926,PV-483850,2026-06-18 17:41:17,2026-06-18,RD-2020,2,32.09,34.04,0.0573,68.08,64.18,14.8,29.6,5.81,6.16,8.3,26.63,70.34,Representante,Marmoraria / Instalador,MAR-00026,RJ,Sudeste,CIF (empresa entrega),1.04
12927,PV-483850,2026-06-18 17:41:17,2026-06-18,RD-2011-01,1,185.72,203.33,0.0866,203.33,185.72,93.1,93.1,9.05,9.59,23.05,70.11,195.31,Representante,Marmoraria / Instalador,MAR-00026,RJ,Sudeste,CIF (empresa entrega),1.62
12928,PV-483911,2026-06-18 17:48:43,2026-06-18,RD-2001,19,41.79,52.24,0.2,992.56,794.01,24.3,461.7,47.2,0.0,93.69,191.42,794.01,Representante,Construtora,CON-00064,GO,Centro-Oeste,CIF (empresa entrega),20.9
12929,PV-483911,2026-06-18 17:48:43,2026-06-18,SP-6001,7,91.5,122.64,0.2539,858.48,640.5,58.4,408.8,21.34,0.0,75.58,134.78,640.5,Representante,Construtora,CON-00064,GO,Centro-Oeste,CIF (empresa entrega),9.45
12930,PV-483911,2026-06-18 17:48:43,2026-06-18,RD-2020-03,4,43.01,51.47,0.1644,205.88,172.04,19.98,79.92,4.7,0.0,20.3,67.12,172.04,Representante,Construtora,CON-00064,GO,Centro-Oeste,CIF (empresa entrega),2.08
12931,PV-483911,2026-06-18 17:48:43,2026-06-18,PA-1001-01,1,45.17,53.49,0.1555,53.49,45.17,25.09,25.09,1.4,0.0,5.33,13.35,45.17,Representante,Construtora,CON-00064,GO,Centro-Oeste,CIF (empresa entrega),0.62
12932,PV-483911,2026-06-18 17:48:43,2026-06-18,RD-2010,5,108.34,128.12,0.1544,640.6,541.7,62.5,312.5,14.0,0.0,63.92,151.28,541.7,Representante,Construtora,CON-00064,GO,Centro-Oeste,CIF (empresa entrega),6.2
12933,PV-483886,2026-06-18 18:03:53,2026-06-18,JD-4001-01,1,30.28,32.13,0.0577,32.13,30.28,12.61,12.61,2.39,2.56,3.88,13.96,32.84,E-commerce,Consumidor Final,CON-00921,MG,Sudeste,CIF (empresa entrega),0.28
12934,PV-483886,2026-06-18 18:03:53,2026-06-18,PA-1001,2,45.24,45.92,0.0149,91.84,90.48,22.4,44.8,10.57,11.35,12.02,34.44,101.83,E-commerce,Consumidor Final,CON-00921,MG,Sudeste,CIF (empresa entrega),1.24
12935,PV-483886,2026-06-18 18:03:53,2026-06-18,PA-1030-03,1,62.12,65.64,0.0537,65.64,62.12,25.48,25.48,4.09,4.39,7.85,29.09,66.51,E-commerce,Consumidor Final,CON-00921,MG,Sudeste,CIF (empresa entrega),0.48
12936,PV-483886,2026-06-18 18:03:53,2026-06-18,RD-2010,1,127.44,128.12,0.0053,128.12,127.44,62.5,62.5,10.57,11.35,16.38,49.34,138.79,E-commerce,Consumidor Final,CON-00921,MG,Sudeste,CIF (empresa entrega),1.24
12937,PV-483886,2026-06-18 18:03:53,2026-06-18,AC-8002,1,151.21,156.0,0.0307,156.0,151.21,62.4,62.4,17.91,19.22,20.11,70.01,170.43,E-commerce,Consumidor Final,CON-00921,MG,Sudeste,CIF (empresa entrega),2.1
12938,PV-483864,2026-06-18 18:45:38,2026-06-18,RG-5020-02,1,153.16,160.42,0.0453,160.42,153.16,64.58,64.58,12.84,13.76,22.03,67.47,166.92,E-commerce,Consumidor Final,CON-00196,SP,Sudeste,CIF (empresa entrega),0.72
12939,PV-483903,2026-06-18 20:22:09,2026-06-18,RG-5020,2,98.16,107.64,0.088,215.28,196.32,46.8,93.6,6.7,7.17,26.86,76.33,203.49,E-commerce,Marmoraria / Instalador,MAR-00062,SP,Sudeste,CIF (empresa entrega),1.44
12940,PV-483903,2026-06-18 20:22:09,2026-06-18,JD-4010,1,230.36,255.3,0.0977,255.3,230.36,138.0,138.0,11.17,11.95,31.98,61.16,242.31,E-commerce,Marmoraria / Instalador,MAR-00062,SP,Sudeste,CIF (empresa entrega),2.4
12941,PV-483903,2026-06-18 20:22:09,2026-06-18,PA-1020-02,1,96.64,107.64,0.1021,107.64,96.64,47.46,47.46,3.63,3.88,13.27,36.16,100.52,E-commerce,Marmoraria / Instalador,MAR-00062,SP,Sudeste,CIF (empresa entrega),0.78
12942,PV-483903,2026-06-18 20:22:09,2026-06-18,RD-2002,2,63.98,70.56,0.0933,141.12,127.96,33.6,67.2,14.43,15.44,18.93,42.84,143.4,E-commerce,Marmoraria / Instalador,MAR-00062,SP,Sudeste,CIF (empresa entrega),3.1
12943,PV-483906,2026-06-18 20:30:04,2026-06-18,PA-1020,4,66.77,81.69,0.1826,326.76,267.08,38.9,155.6,0.0,0.0,31.52,79.96,267.08,E-commerce,Construtora,CON-00012,PE,Nordeste,FOB (cliente retira/contrata),3.12
12944,PV-483906,2026-06-18 20:30:04,2026-06-18,JD-4001-01,5,26.6,32.13,0.1721,160.65,133.0,12.61,63.05,0.0,0.0,15.69,54.26,133.0,E-commerce,Construtora,CON-00012,PE,Nordeste,FOB (cliente retira/contrata),1.4
